ndc11,rxcui,name,rxnavImageObjectId,rxnavImageFileName,nlmImageFileName,RXNAV 120,RXBASE 120,RXNAV 300,RXBASE 300,RXNAV 600,RXBASE 600,RXNAV 800,RXBASE 800,RXNAV 1024,RXBASE 1024,RXNAV ORIGINAL,RXBASE ORIGINAL
00378-1049-01,1000048,Doxepin Hydrochloride 10 MG Oral Capsule,185670591,00378-1049-01_RXNAVIMAGE10_4134A0A5.jpg,00378-1049-01_NLMIMAGE10_4134A0A5.jpg,image/images/gallery/120/00378-1049-01_RXNAVIMAGE10_4134A0A5.jpg,image/images/gallery/120/00378-1049-01_NLMIMAGE10_4134A0A5.jpg,image/images/gallery/300/00378-1049-01_RXNAVIMAGE10_4134A0A5.jpg,image/images/gallery/300/00378-1049-01_NLMIMAGE10_4134A0A5.jpg,image/images/gallery/600/00378-1049-01_RXNAVIMAGE10_4134A0A5.jpg,image/images/gallery/600/00378-1049-01_NLMIMAGE10_4134A0A5.jpg,image/images/gallery/800/00378-1049-01_RXNAVIMAGE10_4134A0A5.jpg,image/images/gallery/800/00378-1049-01_NLMIMAGE10_4134A0A5.jpg,image/images/gallery/1024/00378-1049-01_RXNAVIMAGE10_4134A0A5.jpg,image/images/gallery/1024/00378-1049-01_NLMIMAGE10_4134A0A5.jpg,image/images/gallery/original/00378-1049-01_RXNAVIMAGE10_4134A0A5.jpg,image/images/gallery/original/00378-1049-01_NLMIMAGE10_4134A0A5.jpg
00228-2579-03,830801,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule,185671019,00228-2579-03_RXNAVIMAGE10_DF34EFF7.jpg,00228-2579-03_NLMIMAGE10_DF34EFF7.jpg,image/images/gallery/120/00228-2579-03_RXNAVIMAGE10_DF34EFF7.jpg,image/images/gallery/120/00228-2579-03_NLMIMAGE10_DF34EFF7.jpg,image/images/gallery/300/00228-2579-03_RXNAVIMAGE10_DF34EFF7.jpg,image/images/gallery/300/00228-2579-03_NLMIMAGE10_DF34EFF7.jpg,image/images/gallery/600/00228-2579-03_RXNAVIMAGE10_DF34EFF7.jpg,image/images/gallery/600/00228-2579-03_NLMIMAGE10_DF34EFF7.jpg,image/images/gallery/800/00228-2579-03_RXNAVIMAGE10_DF34EFF7.jpg,image/images/gallery/800/00228-2579-03_NLMIMAGE10_DF34EFF7.jpg,image/images/gallery/1024/00228-2579-03_RXNAVIMAGE10_DF34EFF7.jpg,image/images/gallery/1024/00228-2579-03_NLMIMAGE10_DF34EFF7.jpg,image/images/gallery/original/00228-2579-03_RXNAVIMAGE10_DF34EFF7.jpg,image/images/gallery/original/00228-2579-03_NLMIMAGE10_DF34EFF7.jpg
00378-1610-01,991061,Dicyclomine Hydrochloride 10 MG Oral Capsule,185670542,00378-1610-01_RXNAVIMAGE10_2F3497A4.jpg,00378-1610-01_NLMIMAGE10_2F3497A4.jpg,image/images/gallery/120/00378-1610-01_RXNAVIMAGE10_2F3497A4.jpg,image/images/gallery/120/00378-1610-01_NLMIMAGE10_2F3497A4.jpg,image/images/gallery/300/00378-1610-01_RXNAVIMAGE10_2F3497A4.jpg,image/images/gallery/300/00378-1610-01_NLMIMAGE10_2F3497A4.jpg,image/images/gallery/600/00378-1610-01_RXNAVIMAGE10_2F3497A4.jpg,image/images/gallery/600/00378-1610-01_NLMIMAGE10_2F3497A4.jpg,image/images/gallery/800/00378-1610-01_RXNAVIMAGE10_2F3497A4.jpg,image/images/gallery/800/00378-1610-01_NLMIMAGE10_2F3497A4.jpg,image/images/gallery/1024/00378-1610-01_RXNAVIMAGE10_2F3497A4.jpg,image/images/gallery/1024/00378-1610-01_NLMIMAGE10_2F3497A4.jpg,image/images/gallery/original/00378-1610-01_RXNAVIMAGE10_2F3497A4.jpg,image/images/gallery/original/00378-1610-01_NLMIMAGE10_2F3497A4.jpg
00228-2588-03,830861,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule,185671117,00228-2588-03_RXNAVIMAGE10_04350258.jpg,00228-2588-03_NLMIMAGE10_04350258.jpg,image/images/gallery/120/00228-2588-03_RXNAVIMAGE10_04350258.jpg,image/images/gallery/120/00228-2588-03_NLMIMAGE10_04350258.jpg,image/images/gallery/300/00228-2588-03_RXNAVIMAGE10_04350258.jpg,image/images/gallery/300/00228-2588-03_NLMIMAGE10_04350258.jpg,image/images/gallery/600/00228-2588-03_RXNAVIMAGE10_04350258.jpg,image/images/gallery/600/00228-2588-03_NLMIMAGE10_04350258.jpg,image/images/gallery/800/00228-2588-03_RXNAVIMAGE10_04350258.jpg,image/images/gallery/800/00228-2588-03_NLMIMAGE10_04350258.jpg,image/images/gallery/1024/00228-2588-03_RXNAVIMAGE10_04350258.jpg,image/images/gallery/1024/00228-2588-03_NLMIMAGE10_04350258.jpg,image/images/gallery/original/00228-2588-03_RXNAVIMAGE10_04350258.jpg,image/images/gallery/original/00228-2588-03_NLMIMAGE10_04350258.jpg
63304-0693-01,284215,Clindamycin 300 MG Oral Capsule,185651137,63304-0693-01_RXNAVIMAGE10_F7267BB3.jpg,63304-0693-01_NLMIMAGE10_F7267BB3.jpg,image/images/gallery/120/63304-0693-01_RXNAVIMAGE10_F7267BB3.jpg,image/images/gallery/120/63304-0693-01_NLMIMAGE10_F7267BB3.jpg,image/images/gallery/300/63304-0693-01_RXNAVIMAGE10_F7267BB3.jpg,image/images/gallery/300/63304-0693-01_NLMIMAGE10_F7267BB3.jpg,image/images/gallery/600/63304-0693-01_RXNAVIMAGE10_F7267BB3.jpg,image/images/gallery/600/63304-0693-01_NLMIMAGE10_F7267BB3.jpg,image/images/gallery/800/63304-0693-01_RXNAVIMAGE10_F7267BB3.jpg,image/images/gallery/800/63304-0693-01_NLMIMAGE10_F7267BB3.jpg,image/images/gallery/1024/63304-0693-01_RXNAVIMAGE10_F7267BB3.jpg,image/images/gallery/1024/63304-0693-01_NLMIMAGE10_F7267BB3.jpg,image/images/gallery/original/63304-0693-01_RXNAVIMAGE10_F7267BB3.jpg,image/images/gallery/original/63304-0693-01_NLMIMAGE10_F7267BB3.jpg
59762-5010-01,284215,Clindamycin 300 MG Oral Capsule,185670654,59762-5010-01_RXNAVIMAGE10_5834AC15.jpg,59762-5010-01_NLMIMAGE10_5834AC15.jpg,image/images/gallery/120/59762-5010-01_RXNAVIMAGE10_5834AC15.jpg,image/images/gallery/120/59762-5010-01_NLMIMAGE10_5834AC15.jpg,image/images/gallery/300/59762-5010-01_RXNAVIMAGE10_5834AC15.jpg,image/images/gallery/300/59762-5010-01_NLMIMAGE10_5834AC15.jpg,image/images/gallery/600/59762-5010-01_RXNAVIMAGE10_5834AC15.jpg,image/images/gallery/600/59762-5010-01_NLMIMAGE10_5834AC15.jpg,image/images/gallery/800/59762-5010-01_RXNAVIMAGE10_5834AC15.jpg,image/images/gallery/800/59762-5010-01_NLMIMAGE10_5834AC15.jpg,image/images/gallery/1024/59762-5010-01_RXNAVIMAGE10_5834AC15.jpg,image/images/gallery/1024/59762-5010-01_NLMIMAGE10_5834AC15.jpg,image/images/gallery/original/59762-5010-01_RXNAVIMAGE10_5834AC15.jpg,image/images/gallery/original/59762-5010-01_NLMIMAGE10_5834AC15.jpg
00093-5256-68,284215,Clindamycin 300 MG Oral Capsule,185651225,00093-5256-68_RXNAVIMAGE10_15268A84.jpg,00093-5256-68_NLMIMAGE10_8727C3AE.jpg,image/images/gallery/120/00093-5256-68_RXNAVIMAGE10_15268A84.jpg,image/images/gallery/120/00093-5256-68_NLMIMAGE10_8727C3AE.jpg,image/images/gallery/300/00093-5256-68_RXNAVIMAGE10_15268A84.jpg,image/images/gallery/300/00093-5256-68_NLMIMAGE10_8727C3AE.jpg,image/images/gallery/600/00093-5256-68_RXNAVIMAGE10_15268A84.jpg,image/images/gallery/600/00093-5256-68_NLMIMAGE10_8727C3AE.jpg,image/images/gallery/800/00093-5256-68_RXNAVIMAGE10_15268A84.jpg,image/images/gallery/800/00093-5256-68_NLMIMAGE10_8727C3AE.jpg,image/images/gallery/1024/00093-5256-68_RXNAVIMAGE10_15268A84.jpg,image/images/gallery/1024/00093-5256-68_NLMIMAGE10_8727C3AE.jpg,image/images/gallery/original/00093-5256-68_RXNAVIMAGE10_15268A84.jpg,image/images/gallery/original/00093-5256-68_NLMIMAGE10_8727C3AE.jpg
00143-3126-01,991061,Dicyclomine Hydrochloride 10 MG Oral Capsule,185670889,00143-3126-01_RXNAVIMAGE10_AF34D7F6.jpg,00143-3126-01_NLMIMAGE10_AF34D7F6.jpg,image/images/gallery/120/00143-3126-01_RXNAVIMAGE10_AF34D7F6.jpg,image/images/gallery/120/00143-3126-01_NLMIMAGE10_AF34D7F6.jpg,image/images/gallery/300/00143-3126-01_RXNAVIMAGE10_AF34D7F6.jpg,image/images/gallery/300/00143-3126-01_NLMIMAGE10_AF34D7F6.jpg,image/images/gallery/600/00143-3126-01_RXNAVIMAGE10_AF34D7F6.jpg,image/images/gallery/600/00143-3126-01_NLMIMAGE10_AF34D7F6.jpg,image/images/gallery/800/00143-3126-01_RXNAVIMAGE10_AF34D7F6.jpg,image/images/gallery/800/00143-3126-01_NLMIMAGE10_AF34D7F6.jpg,image/images/gallery/1024/00143-3126-01_RXNAVIMAGE10_AF34D7F6.jpg,image/images/gallery/1024/00143-3126-01_NLMIMAGE10_AF34D7F6.jpg,image/images/gallery/original/00143-3126-01_RXNAVIMAGE10_AF34D7F6.jpg,image/images/gallery/original/00143-3126-01_NLMIMAGE10_AF34D7F6.jpg
49884-0726-01,1649401,Doxycycline Monohydrate 50 MG Oral Capsule,185670566,49884-0726-01_RXNAVIMAGE10_38349C24.jpg,49884-0726-01_NLMIMAGE10_38349C24.jpg,image/images/gallery/120/49884-0726-01_RXNAVIMAGE10_38349C24.jpg,image/images/gallery/120/49884-0726-01_NLMIMAGE10_38349C24.jpg,image/images/gallery/300/49884-0726-01_RXNAVIMAGE10_38349C24.jpg,image/images/gallery/300/49884-0726-01_NLMIMAGE10_38349C24.jpg,image/images/gallery/600/49884-0726-01_RXNAVIMAGE10_38349C24.jpg,image/images/gallery/600/49884-0726-01_NLMIMAGE10_38349C24.jpg,image/images/gallery/800/49884-0726-01_RXNAVIMAGE10_38349C24.jpg,image/images/gallery/800/49884-0726-01_NLMIMAGE10_38349C24.jpg,image/images/gallery/1024/49884-0726-01_RXNAVIMAGE10_38349C24.jpg,image/images/gallery/1024/49884-0726-01_NLMIMAGE10_38349C24.jpg,image/images/gallery/original/49884-0726-01_RXNAVIMAGE10_38349C24.jpg,image/images/gallery/original/49884-0726-01_NLMIMAGE10_38349C24.jpg
51672-4016-01,197684,Etodolac 200 MG Oral Capsule,185651189,51672-4016-01_RXNAVIMAGE10_09268484.jpg,51672-4016-01_NLMIMAGE10_09268484.jpg,image/images/gallery/120/51672-4016-01_RXNAVIMAGE10_09268484.jpg,image/images/gallery/120/51672-4016-01_NLMIMAGE10_09268484.jpg,image/images/gallery/300/51672-4016-01_RXNAVIMAGE10_09268484.jpg,image/images/gallery/300/51672-4016-01_NLMIMAGE10_09268484.jpg,image/images/gallery/600/51672-4016-01_RXNAVIMAGE10_09268484.jpg,image/images/gallery/600/51672-4016-01_NLMIMAGE10_09268484.jpg,image/images/gallery/800/51672-4016-01_RXNAVIMAGE10_09268484.jpg,image/images/gallery/800/51672-4016-01_NLMIMAGE10_09268484.jpg,image/images/gallery/1024/51672-4016-01_RXNAVIMAGE10_09268484.jpg,image/images/gallery/1024/51672-4016-01_NLMIMAGE10_09268484.jpg,image/images/gallery/original/51672-4016-01_RXNAVIMAGE10_09268484.jpg,image/images/gallery/original/51672-4016-01_NLMIMAGE10_09268484.jpg
60505-0145-00,199119,Omeprazole 10 MG Delayed Release Oral Capsule,185670602,60505-0145-00_RXNAVIMAGE10_4534A2B5.jpg,60505-0145-00_NLMIMAGE10_4534A2B5.jpg,image/images/gallery/120/60505-0145-00_RXNAVIMAGE10_4534A2B5.jpg,image/images/gallery/120/60505-0145-00_NLMIMAGE10_4534A2B5.jpg,image/images/gallery/300/60505-0145-00_RXNAVIMAGE10_4534A2B5.jpg,image/images/gallery/300/60505-0145-00_NLMIMAGE10_4534A2B5.jpg,image/images/gallery/600/60505-0145-00_RXNAVIMAGE10_4534A2B5.jpg,image/images/gallery/600/60505-0145-00_NLMIMAGE10_4534A2B5.jpg,image/images/gallery/800/60505-0145-00_RXNAVIMAGE10_4534A2B5.jpg,image/images/gallery/800/60505-0145-00_NLMIMAGE10_4534A2B5.jpg,image/images/gallery/1024/60505-0145-00_RXNAVIMAGE10_4534A2B5.jpg,image/images/gallery/1024/60505-0145-00_NLMIMAGE10_4534A2B5.jpg,image/images/gallery/original/60505-0145-00_RXNAVIMAGE10_4534A2B5.jpg,image/images/gallery/original/60505-0145-00_NLMIMAGE10_4534A2B5.jpg
62037-0640-30,200329,Omeprazole 40 MG Delayed Release Oral Capsule,185651237,62037-0640-30_RXNAVIMAGE10_19268CC4.jpg,62037-0640-30_NLMIMAGE10_19268CC4.jpg,image/images/gallery/120/62037-0640-30_RXNAVIMAGE10_19268CC4.jpg,image/images/gallery/120/62037-0640-30_NLMIMAGE10_19268CC4.jpg,image/images/gallery/300/62037-0640-30_RXNAVIMAGE10_19268CC4.jpg,image/images/gallery/300/62037-0640-30_NLMIMAGE10_19268CC4.jpg,image/images/gallery/600/62037-0640-30_RXNAVIMAGE10_19268CC4.jpg,image/images/gallery/600/62037-0640-30_NLMIMAGE10_19268CC4.jpg,image/images/gallery/800/62037-0640-30_RXNAVIMAGE10_19268CC4.jpg,image/images/gallery/800/62037-0640-30_NLMIMAGE10_19268CC4.jpg,image/images/gallery/1024/62037-0640-30_RXNAVIMAGE10_19268CC4.jpg,image/images/gallery/1024/62037-0640-30_NLMIMAGE10_19268CC4.jpg,image/images/gallery/original/62037-0640-30_RXNAVIMAGE10_19268CC4.jpg,image/images/gallery/original/62037-0640-30_NLMIMAGE10_19268CC4.jpg
00093-0756-01,198107,Piroxicam 10 MG Oral Capsule,185651236,00093-0756-01_RXNAVIMAGE10_19268C94.jpg,00093-0756-01_NLMIMAGE10_19268C94.jpg,image/images/gallery/120/00093-0756-01_RXNAVIMAGE10_19268C94.jpg,image/images/gallery/120/00093-0756-01_NLMIMAGE10_19268C94.jpg,image/images/gallery/300/00093-0756-01_RXNAVIMAGE10_19268C94.jpg,image/images/gallery/300/00093-0756-01_NLMIMAGE10_19268C94.jpg,image/images/gallery/600/00093-0756-01_RXNAVIMAGE10_19268C94.jpg,image/images/gallery/600/00093-0756-01_NLMIMAGE10_19268C94.jpg,image/images/gallery/800/00093-0756-01_RXNAVIMAGE10_19268C94.jpg,image/images/gallery/800/00093-0756-01_NLMIMAGE10_19268C94.jpg,image/images/gallery/1024/00093-0756-01_RXNAVIMAGE10_19268C94.jpg,image/images/gallery/1024/00093-0756-01_NLMIMAGE10_19268C94.jpg,image/images/gallery/original/00093-0756-01_RXNAVIMAGE10_19268C94.jpg,image/images/gallery/original/00093-0756-01_NLMIMAGE10_19268C94.jpg
63304-0695-01,314108,Minocycline 75 MG Oral Capsule,185671132,63304-0695-01_RXNAVIMAGE10_0A350528.jpg,63304-0695-01_NLMIMAGE10_0A350528.jpg,image/images/gallery/120/63304-0695-01_RXNAVIMAGE10_0A350528.jpg,image/images/gallery/120/63304-0695-01_NLMIMAGE10_0A350528.jpg,image/images/gallery/300/63304-0695-01_RXNAVIMAGE10_0A350528.jpg,image/images/gallery/300/63304-0695-01_NLMIMAGE10_0A350528.jpg,image/images/gallery/600/63304-0695-01_RXNAVIMAGE10_0A350528.jpg,image/images/gallery/600/63304-0695-01_NLMIMAGE10_0A350528.jpg,image/images/gallery/800/63304-0695-01_RXNAVIMAGE10_0A350528.jpg,image/images/gallery/800/63304-0695-01_NLMIMAGE10_0A350528.jpg,image/images/gallery/1024/63304-0695-01_RXNAVIMAGE10_0A350528.jpg,image/images/gallery/1024/63304-0695-01_NLMIMAGE10_0A350528.jpg,image/images/gallery/original/63304-0695-01_RXNAVIMAGE10_0A350528.jpg,image/images/gallery/original/63304-0695-01_NLMIMAGE10_0A350528.jpg
00093-3167-53,197984,Minocycline 100 MG Oral Capsule,185651136,00093-3167-53_RXNAVIMAGE10_F7267B83.jpg,00093-3167-53_NLMIMAGE10_10270828.jpg,image/images/gallery/120/00093-3167-53_RXNAVIMAGE10_F7267B83.jpg,image/images/gallery/120/00093-3167-53_NLMIMAGE10_10270828.jpg,image/images/gallery/300/00093-3167-53_RXNAVIMAGE10_F7267B83.jpg,image/images/gallery/300/00093-3167-53_NLMIMAGE10_10270828.jpg,image/images/gallery/600/00093-3167-53_RXNAVIMAGE10_F7267B83.jpg,image/images/gallery/600/00093-3167-53_NLMIMAGE10_10270828.jpg,image/images/gallery/800/00093-3167-53_RXNAVIMAGE10_F7267B83.jpg,image/images/gallery/800/00093-3167-53_NLMIMAGE10_10270828.jpg,image/images/gallery/1024/00093-3167-53_RXNAVIMAGE10_F7267B83.jpg,image/images/gallery/1024/00093-3167-53_NLMIMAGE10_10270828.jpg,image/images/gallery/original/00093-3167-53_RXNAVIMAGE10_F7267B83.jpg,image/images/gallery/original/00093-3167-53_NLMIMAGE10_10270828.jpg
00591-5789-01,198047,Nortriptyline 75 MG Oral Capsule,185670643,00591-5789-01_RXNAVIMAGE10_5434AA05.jpg,00591-5789-01_NLMIMAGE10_5434AA05.jpg,image/images/gallery/120/00591-5789-01_RXNAVIMAGE10_5434AA05.jpg,image/images/gallery/120/00591-5789-01_NLMIMAGE10_5434AA05.jpg,image/images/gallery/300/00591-5789-01_RXNAVIMAGE10_5434AA05.jpg,image/images/gallery/300/00591-5789-01_NLMIMAGE10_5434AA05.jpg,image/images/gallery/600/00591-5789-01_RXNAVIMAGE10_5434AA05.jpg,image/images/gallery/600/00591-5789-01_NLMIMAGE10_5434AA05.jpg,image/images/gallery/800/00591-5789-01_RXNAVIMAGE10_5434AA05.jpg,image/images/gallery/800/00591-5789-01_NLMIMAGE10_5434AA05.jpg,image/images/gallery/1024/00591-5789-01_RXNAVIMAGE10_5434AA05.jpg,image/images/gallery/1024/00591-5789-01_NLMIMAGE10_5434AA05.jpg,image/images/gallery/original/00591-5789-01_RXNAVIMAGE10_5434AA05.jpg,image/images/gallery/original/00591-5789-01_NLMIMAGE10_5434AA05.jpg
00591-5786-01,198045,Nortriptyline 10 MG Oral Capsule,185670505,00591-5786-01_RXNAVIMAGE10_213490B4.jpg,00591-5786-01_NLMIMAGE10_213490B4.jpg,image/images/gallery/120/00591-5786-01_RXNAVIMAGE10_213490B4.jpg,image/images/gallery/120/00591-5786-01_NLMIMAGE10_213490B4.jpg,image/images/gallery/300/00591-5786-01_RXNAVIMAGE10_213490B4.jpg,image/images/gallery/300/00591-5786-01_NLMIMAGE10_213490B4.jpg,image/images/gallery/600/00591-5786-01_RXNAVIMAGE10_213490B4.jpg,image/images/gallery/600/00591-5786-01_NLMIMAGE10_213490B4.jpg,image/images/gallery/800/00591-5786-01_RXNAVIMAGE10_213490B4.jpg,image/images/gallery/800/00591-5786-01_NLMIMAGE10_213490B4.jpg,image/images/gallery/1024/00591-5786-01_RXNAVIMAGE10_213490B4.jpg,image/images/gallery/1024/00591-5786-01_NLMIMAGE10_213490B4.jpg,image/images/gallery/original/00591-5786-01_RXNAVIMAGE10_213490B4.jpg,image/images/gallery/original/00591-5786-01_NLMIMAGE10_213490B4.jpg
53746-0101-01,310430,gabapentin 100 MG Oral Capsule,185670865,53746-0101-01_RXNAVIMAGE10_A634D376.jpg,53746-0101-01_NLMIMAGE10_A634D376.jpg,image/images/gallery/120/53746-0101-01_RXNAVIMAGE10_A634D376.jpg,image/images/gallery/120/53746-0101-01_NLMIMAGE10_A634D376.jpg,image/images/gallery/300/53746-0101-01_RXNAVIMAGE10_A634D376.jpg,image/images/gallery/300/53746-0101-01_NLMIMAGE10_A634D376.jpg,image/images/gallery/600/53746-0101-01_RXNAVIMAGE10_A634D376.jpg,image/images/gallery/600/53746-0101-01_NLMIMAGE10_A634D376.jpg,image/images/gallery/800/53746-0101-01_RXNAVIMAGE10_A634D376.jpg,image/images/gallery/800/53746-0101-01_NLMIMAGE10_A634D376.jpg,image/images/gallery/1024/53746-0101-01_RXNAVIMAGE10_A634D376.jpg,image/images/gallery/1024/53746-0101-01_NLMIMAGE10_A634D376.jpg,image/images/gallery/original/53746-0101-01_RXNAVIMAGE10_A634D376.jpg,image/images/gallery/original/53746-0101-01_NLMIMAGE10_A634D376.jpg
00228-2666-11,310431,gabapentin 300 MG Oral Capsule,185671006,00228-2666-11_RXNAVIMAGE10_DB34ED87.jpg,00228-2666-11_NLMIMAGE10_DB34ED87.jpg,image/images/gallery/120/00228-2666-11_RXNAVIMAGE10_DB34ED87.jpg,image/images/gallery/120/00228-2666-11_NLMIMAGE10_DB34ED87.jpg,image/images/gallery/300/00228-2666-11_RXNAVIMAGE10_DB34ED87.jpg,image/images/gallery/300/00228-2666-11_NLMIMAGE10_DB34ED87.jpg,image/images/gallery/600/00228-2666-11_RXNAVIMAGE10_DB34ED87.jpg,image/images/gallery/600/00228-2666-11_NLMIMAGE10_DB34ED87.jpg,image/images/gallery/800/00228-2666-11_RXNAVIMAGE10_DB34ED87.jpg,image/images/gallery/800/00228-2666-11_NLMIMAGE10_DB34ED87.jpg,image/images/gallery/1024/00228-2666-11_RXNAVIMAGE10_DB34ED87.jpg,image/images/gallery/1024/00228-2666-11_NLMIMAGE10_DB34ED87.jpg,image/images/gallery/original/00228-2666-11_RXNAVIMAGE10_DB34ED87.jpg,image/images/gallery/original/00228-2666-11_NLMIMAGE10_DB34ED87.jpg
00228-2667-11,310432,gabapentin 400 MG Oral Capsule,185670529,00228-2667-11_RXNAVIMAGE10_2A349534.jpg,00228-2667-11_NLMIMAGE10_2A349534.jpg,image/images/gallery/120/00228-2667-11_RXNAVIMAGE10_2A349534.jpg,image/images/gallery/120/00228-2667-11_NLMIMAGE10_2A349534.jpg,image/images/gallery/300/00228-2667-11_RXNAVIMAGE10_2A349534.jpg,image/images/gallery/300/00228-2667-11_NLMIMAGE10_2A349534.jpg,image/images/gallery/600/00228-2667-11_RXNAVIMAGE10_2A349534.jpg,image/images/gallery/600/00228-2667-11_NLMIMAGE10_2A349534.jpg,image/images/gallery/800/00228-2667-11_RXNAVIMAGE10_2A349534.jpg,image/images/gallery/800/00228-2667-11_NLMIMAGE10_2A349534.jpg,image/images/gallery/1024/00228-2667-11_RXNAVIMAGE10_2A349534.jpg,image/images/gallery/1024/00228-2667-11_NLMIMAGE10_2A349534.jpg,image/images/gallery/original/00228-2667-11_RXNAVIMAGE10_2A349534.jpg,image/images/gallery/original/00228-2667-11_NLMIMAGE10_2A349534.jpg
65862-0113-01,199903,Hydrochlorothiazide 12.5 MG Oral Capsule,185670667,65862-0113-01_RXNAVIMAGE10_5D34AE85.jpg,65862-0113-01_NLMIMAGE10_5D34AE85.jpg,image/images/gallery/120/65862-0113-01_RXNAVIMAGE10_5D34AE85.jpg,image/images/gallery/120/65862-0113-01_NLMIMAGE10_5D34AE85.jpg,image/images/gallery/300/65862-0113-01_RXNAVIMAGE10_5D34AE85.jpg,image/images/gallery/300/65862-0113-01_NLMIMAGE10_5D34AE85.jpg,image/images/gallery/600/65862-0113-01_RXNAVIMAGE10_5D34AE85.jpg,image/images/gallery/600/65862-0113-01_NLMIMAGE10_5D34AE85.jpg,image/images/gallery/800/65862-0113-01_RXNAVIMAGE10_5D34AE85.jpg,image/images/gallery/800/65862-0113-01_NLMIMAGE10_5D34AE85.jpg,image/images/gallery/1024/65862-0113-01_RXNAVIMAGE10_5D34AE85.jpg,image/images/gallery/1024/65862-0113-01_NLMIMAGE10_5D34AE85.jpg,image/images/gallery/original/65862-0113-01_RXNAVIMAGE10_5D34AE85.jpg,image/images/gallery/original/65862-0113-01_NLMIMAGE10_5D34AE85.jpg
00093-4030-01,197818,Indomethacin 50 MG Oral Capsule,185651176,00093-4030-01_RXNAVIMAGE10_04268274.jpg,00093-4030-01_NLMIMAGE10_20271038.jpg,image/images/gallery/120/00093-4030-01_RXNAVIMAGE10_04268274.jpg,image/images/gallery/120/00093-4030-01_NLMIMAGE10_20271038.jpg,image/images/gallery/300/00093-4030-01_RXNAVIMAGE10_04268274.jpg,image/images/gallery/300/00093-4030-01_NLMIMAGE10_20271038.jpg,image/images/gallery/600/00093-4030-01_RXNAVIMAGE10_04268274.jpg,image/images/gallery/600/00093-4030-01_NLMIMAGE10_20271038.jpg,image/images/gallery/800/00093-4030-01_RXNAVIMAGE10_04268274.jpg,image/images/gallery/800/00093-4030-01_NLMIMAGE10_20271038.jpg,image/images/gallery/1024/00093-4030-01_RXNAVIMAGE10_04268274.jpg,image/images/gallery/1024/00093-4030-01_NLMIMAGE10_20271038.jpg,image/images/gallery/original/00093-4030-01_RXNAVIMAGE10_04268274.jpg,image/images/gallery/original/00093-4030-01_NLMIMAGE10_20271038.jpg
51672-4111-01,855671,Phenytoin sodium 100 MG Extended Release Oral Capsule,185670578,51672-4111-01_RXNAVIMAGE10_3C349E34.jpg,51672-4111-01_NLMIMAGE10_3C349E34.jpg,image/images/gallery/120/51672-4111-01_RXNAVIMAGE10_3C349E34.jpg,image/images/gallery/120/51672-4111-01_NLMIMAGE10_3C349E34.jpg,image/images/gallery/300/51672-4111-01_RXNAVIMAGE10_3C349E34.jpg,image/images/gallery/300/51672-4111-01_NLMIMAGE10_3C349E34.jpg,image/images/gallery/600/51672-4111-01_RXNAVIMAGE10_3C349E34.jpg,image/images/gallery/600/51672-4111-01_NLMIMAGE10_3C349E34.jpg,image/images/gallery/800/51672-4111-01_RXNAVIMAGE10_3C349E34.jpg,image/images/gallery/800/51672-4111-01_NLMIMAGE10_3C349E34.jpg,image/images/gallery/1024/51672-4111-01_RXNAVIMAGE10_3C349E34.jpg,image/images/gallery/1024/51672-4111-01_NLMIMAGE10_3C349E34.jpg,image/images/gallery/original/51672-4111-01_RXNAVIMAGE10_3C349E34.jpg,image/images/gallery/original/51672-4111-01_NLMIMAGE10_3C349E34.jpg
00228-2778-11,856535,24 HR Propranolol Hydrochloride 60 MG Extended Release Oral Capsule,185670678,00228-2778-11_RXNAVIMAGE10_6134B095.jpg,00228-2778-11_NLMIMAGE10_6134B095.jpg,image/images/gallery/120/00228-2778-11_RXNAVIMAGE10_6134B095.jpg,image/images/gallery/120/00228-2778-11_NLMIMAGE10_6134B095.jpg,image/images/gallery/300/00228-2778-11_RXNAVIMAGE10_6134B095.jpg,image/images/gallery/300/00228-2778-11_NLMIMAGE10_6134B095.jpg,image/images/gallery/600/00228-2778-11_RXNAVIMAGE10_6134B095.jpg,image/images/gallery/600/00228-2778-11_NLMIMAGE10_6134B095.jpg,image/images/gallery/800/00228-2778-11_RXNAVIMAGE10_6134B095.jpg,image/images/gallery/800/00228-2778-11_NLMIMAGE10_6134B095.jpg,image/images/gallery/1024/00228-2778-11_RXNAVIMAGE10_6134B095.jpg,image/images/gallery/1024/00228-2778-11_NLMIMAGE10_6134B095.jpg,image/images/gallery/original/00228-2778-11_RXNAVIMAGE10_6134B095.jpg,image/images/gallery/original/00228-2778-11_NLMIMAGE10_6134B095.jpg
